defType,defName,modName,currentLabelOrText,tier,oneLineWhy
ThoughtDef,MA_AteCookedDuskhornMeat,Mythic Ages: Megafauna Bestiary,"ate duskhorn meat (cooked) | I enjoyed a perfectly cooked duskhorn roast. The marbled fat melted into the meat, creating a decadent, buttery flavor that lingered long after the las...",OCCASIONAL,"Mythic Ages: Megafauna Bestiary is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,MA_AteCookedGnautBeef,Mythic Ages: Megafauna Bestiary,"ate gnaut beef (cooked) | I enjoyed a hearty and filling meal made with gnaut beef. Simple, satisfying and dependable.",OCCASIONAL,"Mythic Ages: Megafauna Bestiary is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,MA_AteCookedHellboarMeat,Mythic Ages: Megafauna Bestiary,"ate hellboar meat (cooked) | I enjoyed a rich meal made from hellboar ribs. The thick fat rendered into a deep, savory flavor, making it a truly satisfying and powerful dish.",OCCASIONAL,"Mythic Ages: Megafauna Bestiary is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,MA_AteCookedHorseBeef,Mythic Ages: Megafauna Bestiary,"ate direhorse beef | Hearty slices of direhorse beef. Rich, warming, and satisfying.",OCCASIONAL,"Mythic Ages: Megafauna Bestiary is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,MA_AteCookedMycorgloomSpore,Mythic Ages: Megafauna Bestiary,"ate prepared mycorgloom spores | The spores were carefully prepared into a meal. Their strange glow and rich, exotic flavor left me invigorated and oddly clear-headed.",OCCASIONAL,"Mythic Ages: Megafauna Bestiary is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,MA_AteCookedPlastemmothMeat,Mythic Ages: Megafauna Bestiary,"ate plastemmoth meat (cooked) | I enjoyed a rare and rich meal prepared with plastemmoth meat. The texture was dense, the flavor was like melted fat and metal, and somehow... invig...",OCCASIONAL,"Mythic Ages: Megafauna Bestiary is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,MA_AteCookedScarodonMeat,Mythic Ages: Megafauna Bestiary,"ate scarodon meat (cooked) | I savored a rare and exquisite dish made from scarodon meat. Rich, smoky, and almost impossible to chill it left a lingering warmth and the taste of an...",OCCASIONAL,"Mythic Ages: Megafauna Bestiary is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,MA_AteCookedSivatheriumMeat,Mythic Ages: Megafauna Bestiary,"ate sivatherium meat (cooked) | I enjoyed a rich, slow-cooked meal made from sivatherium meat. The thick layers of fat melted perfectly, releasing a deep savory aroma that filled m...",OCCASIONAL,"Mythic Ages: Megafauna Bestiary is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,MA_AteCookedSporemoleMeat,Mythic Ages: Megafauna Bestiary,"ate sporemole meat (cooked) | I ate cooked sporemole meat. Though prepared, it still reeked of mold and left a bitter fungal aftertaste.",OCCASIONAL,"Mythic Ages: Megafauna Bestiary is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,MA_AteCookedWildFat,Mythic Ages: Megafauna Bestiary,"ate cooked wild fat | The rendered wild fat turned the meal into a rich, satisfying delight. Flavorful, warm, and oddly energizing.",OCCASIONAL,"Mythic Ages: Megafauna Bestiary is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,MA_AteCookedWorhinMeat,Mythic Ages: Megafauna Bestiary,"ate worhin meat (cooked) | I enjoyed a powerful and hearty meal made from worhin meat. Its dense marbling melted into a rich, savory flavor, leaving a lasting warmth and sense of s...",OCCASIONAL,"Mythic Ages: Megafauna Bestiary is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,MA_AteDuskhornCheese,Mythic Ages: Megafauna Bestiary,"ate awful duskhorn cheese | I ate awful duskhorn cheese. A greasy pink cheese with a sour, spoiled body and an unpleasantly heavy texture. | ate poor duskhorn cheese | I ate poor d...",OCCASIONAL,"Mythic Ages: Megafauna Bestiary is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,MA_AteEmberheartSlice,Mythic Ages: Megafauna Bestiary,"ate scarodon heart slices | I chewed on the Scarodon's heart. It pulsed with raw power, igniting a fire in my chest. I feel stronger, faster, as if I could tear someone apart with ...",OCCASIONAL,"Mythic Ages: Megafauna Bestiary is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,MA_AteFriedLegs,Mythic Ages: Megafauna Bestiary,"ate fried legs | I ate fried legs taken from a powerful beast. Crispy on the outside, heavy with fat, and deeply satisfying.",OCCASIONAL,"Mythic Ages: Megafauna Bestiary is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,MA_AteGiantFriedEgg,Mythic Ages: Megafauna Bestiary,"ate giant fried egg | I ate a large fried egg made from a giant bird. Thick yolk, rich flavor and a satisfying weight to it. Simple food, but rare enough to feel like a reward.",OCCASIONAL,"Mythic Ages: Megafauna Bestiary is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,MA_AteHarpeagleLegsCooked,Mythic Ages: Megafauna Bestiary,"ate cooked harpeagle legs | Perfectly roasted Harpeagle legs tender, flavorful, and richly satisfying. A rare and delicious treat.",OCCASIONAL,"Mythic Ages: Megafauna Bestiary is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,MA_AteHarpeagleLegsRaw,Mythic Ages: Megafauna Bestiary,"ate raw harpeagle legs | The greasy, sinewy texture of raw Harpeagle legs clung to my mouth and left an overpowering gamey aftertaste.",OCCASIONAL,"Mythic Ages: Megafauna Bestiary is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,MA_AteHellboarLiverSlice,Mythic Ages: Megafauna Bestiary,"liver purge crash | The aftertaste of the Hellboar’s liver won’t leave my mouth. My stomach churns, and my mind swims.",OCCASIONAL,"Mythic Ages: Megafauna Bestiary is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,MA_AteHippoMeatCooked,Mythic Ages: Megafauna Bestiary,"ate cooked furpotamus meat | Slow-cooked furpotamus meat, rich in flavor and dripping with fat, left a satisfying taste of primal indulgence. A true tribal delicacy.",OCCASIONAL,"Mythic Ages: Megafauna Bestiary is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,MA_AteHippoMeatRaw,Mythic Ages: Megafauna Bestiary,ate raw furpotamus meat | The raw furpotamus meat was thick with fat and wrapped in leathery tissue. Chewing it felt like eating a belt soaked in grease.,OCCASIONAL,"Mythic Ages: Megafauna Bestiary is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,MA_AteMarrowJelly,Mythic Ages: Megafauna Bestiary,"ate marrow jelly | The dense marrow jelly was filling, but greasy and unpleasant.",OCCASIONAL,"Mythic Ages: Megafauna Bestiary is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
